id,@id,geometry,lat_lon,centroid
way/581444393,way/581444393,"POLYGON ((703677.9432521606 3047499.72951855, 703677.2703667873 3047492.6689049774, 703684.969455339 3047491.9436233346, 703685.6425208811 3047498.9931566864, 703677.9432521606 3047499.72951855))","[(703677.9432521606, 3047499.72951855), (703677.2703667873, 3047492.6689049774), (703684.969455339, 3047491.9436233346), (703685.6425208811, 3047498.9931566864), (703677.9432521606, 3047499.72951855)]",POINT (703681.4554106547 3047495.8339891504)
way/581444395,way/581444395,"POLYGON ((703660.7342609678 3047522.708285866, 703660.4126389371 3047509.9785246765, 703666.3433331884 3047509.833411382, 703666.6550713698 3047522.563008655, 703660.7342609678 3047522.708285866))","[(703660.7342609678, 3047522.708285866), (703660.4126389371, 3047509.9785246765), (703666.3433331884, 3047509.833411382), (703666.6550713698, 3047522.563008655), (703660.7342609678, 3047522.708285866)]",POINT (703663.5362663999 3047516.269040467)
way/581444398,way/581444398,"POLYGON ((703611.6584867404 3047513.7779077417, 703612.8440960483 3047509.0315317377, 703615.4124072933 3047509.661729315, 703614.2266125779 3047514.4191860366, 703611.6584867404 3047513.7779077417))","[(703611.6584867404, 3047513.7779077417), (703612.8440960483, 3047509.0315317377), (703615.4124072933, 3047509.661729315), (703614.2266125779, 3047514.4191860366), (703611.6584867404, 3047513.7779077417)]",POINT (703613.5357791688 3047511.7230801294)
way/581444400,way/581444400,"POLYGON ((703593.4925675603 3047534.3023574445, 703595.0860244059 3047529.983958869, 703597.9242685369 3047531.0176685094, 703596.320933058 3047535.3359023845, 703593.4925675603 3047534.3023574445))","[(703593.4925675603, 3047534.3023574445), (703595.0860244059, 3047529.983958869), (703597.9242685369, 3047531.0176685094), (703596.320933058, 3047535.3359023845), (703593.4925675603, 3047534.3023574445)]",POINT (703595.706525749 3047532.6589199966)
way/581444402,way/581444402,"POLYGON ((703585.9528706045 3047549.794199045, 703581.3621493331 3047545.41721989, 703584.8609939971 3047541.7844834486, 703589.451715607 3047546.1614638884, 703585.9528706045 3047549.794199045))","[(703585.9528706045, 3047549.794199045), (703581.3621493331, 3047545.41721989), (703584.8609939971, 3047541.7844834486), (703589.451715607, 3047546.1614638884), (703585.9528706045, 3047549.794199045)]",POINT (703585.4069323849 3047545.7893414632)
way/581444403,way/581444403,"POLYGON ((703578.4756058704 3047556.7856757822, 703572.2183010343 3047546.872231656, 703576.6312626391 3047544.1192546124, 703582.8984433834 3047554.0328654735, 703578.4756058704 3047556.7856757822))","[(703578.4756058704, 3047556.7856757822), (703572.2183010343, 3047546.872231656), (703576.6312626391, 3047544.1192546124), (703582.8984433834, 3047554.0328654735), (703578.4756058704, 3047556.7856757822)]",POINT (703577.5568998143 3047550.453712943)
way/581444404,way/581444404,"POLYGON ((703551.4800353942 3047570.579365282, 703548.6863861117 3047561.5216129427, 703562.7981670825 3047557.211998048, 703565.6018695345 3047566.258837602, 703551.4800353942 3047570.579365282))","[(703551.4800353942, 3047570.579365282), (703548.6863861117, 3047561.5216129427), (703562.7981670825, 3047557.211998048), (703565.6018695345, 3047566.258837602), (703551.4800353942, 3047570.579365282)]",POINT (703557.1408863395 3047563.8938935543)
way/581444405,way/581444405,"POLYGON ((703534.6520012361 3047578.4017531425, 703532.2593773233 3047570.181975235, 703537.4517635948 3047568.6833578455, 703539.8443844893 3047576.9031369477, 703534.6520012361 3047578.4017531425))","[(703534.6520012361, 3047578.4017531425), (703532.2593773233, 3047570.181975235), (703537.4517635948, 3047568.6833578455), (703539.8443844893, 3047576.9031369477), (703534.6520012361, 3047578.4017531425)]",POINT (703536.0518815574 3047573.542555379)
way/581444406,way/581444406,"POLYGON ((703529.2464742193 3047568.9569471045, 703523.9146791556 3047555.0797832506, 703533.3807316003 3047551.479806955, 703538.7125182174 3047565.3569754288, 703529.2464742193 3047568.9569471045))","[(703529.2464742193, 3047568.9569471045), (703523.9146791556, 3047555.0797832506), (703533.3807316003, 3047551.479806955), (703538.7125182174, 3047565.3569754288), (703529.2464742193, 3047568.9569471045)]",POINT (703531.3136004492 3047560.218377068)
way/581444407,way/581444407,"POLYGON ((703485.6665499224 3047627.6087785675, 703479.9681431822 3047619.733046362, 703484.037920157 3047616.8191553927, 703489.7462035868 3047624.695053851, 703485.6665499224 3047627.6087785675))","[(703485.6665499224, 3047627.6087785675), (703479.9681431822, 3047619.733046362), (703484.037920157, 3047616.8191553927), (703489.7462035868, 3047624.695053851), (703485.6665499224, 3047627.6087785675)]",POINT (703484.8556592898 3047622.2148970277)
way/581444408,way/581444408,"POLYGON ((703458.1698231513 3047556.3027179427, 703456.6556667455 3047549.9153397703, 703474.7481282995 3047545.6718297866, 703476.26227618 3047552.0592107074, 703458.1698231513 3047556.3027179427))","[(703458.1698231513, 3047556.3027179427), (703456.6556667455, 3047549.9153397703), (703474.7481282995, 3047545.6718297866), (703476.26227618, 3047552.0592107074), (703458.1698231513, 3047556.3027179427)]",POINT (703466.4589737009 3047550.9872742565)
way/581444409,way/581444409,"POLYGON ((703479.1208408747 3047579.195970645, 703477.9204295652 3047571.1733802236, 703479.9111858497 3047570.885058105, 703481.1117802316 3047578.896567896, 703479.1208408747 3047579.195970645))","[(703479.1208408747, 3047579.195970645), (703477.9204295652, 3047571.1733802236), (703479.9111858497, 3047570.885058105), (703481.1117802316, 3047578.896567896), (703479.1208408747, 3047579.195970645)]",POINT (703479.5159259113 3047575.0383821283)
way/581444410,way/581444410,"POLYGON ((703471.5032691229 3047586.905630771, 703464.4140820616 3047571.757862734, 703471.5631970974 3047568.4518245757, 703478.652377944 3047583.599597114, 703471.5032691229 3047586.905630771))","[(703471.5032691229, 3047586.905630771), (703464.4140820616, 3047571.757862734), (703471.5631970974, 3047568.4518245757), (703478.652377944, 3047583.599597114), (703471.5032691229, 3047586.905630771)]",POINT (703471.5332310437 3047577.6787275667)
way/581444411,way/581444411,"POLYGON ((703484.6051880175 3047580.3401720277, 703483.7360380349 3047576.756677497, 703494.0428001703 3047574.2901378027, 703494.911947438 3047577.8736332287, 703484.6051880175 3047580.3401720277))","[(703484.6051880175, 3047580.3401720277), (703483.7360380349, 3047576.756677497), (703494.0428001703, 3047574.2901378027), (703494.911947438, 3047577.8736332287), (703484.6051880175, 3047580.3401720277)]",POINT (703489.3239934513 3047577.3151550456)
way/581444412,way/581444412,"POLYGON ((703482.1916287876 3047573.9710806175, 703479.7840474099 3047563.6783653535, 703489.8910538586 3047561.3415064183, 703492.2986275442 3047571.634224131, 703482.1916287876 3047573.9710806175))","[(703482.1916287876, 3047573.9710806175), (703479.7840474099, 3047563.6783653535), (703489.8910538586, 3047561.3415064183), (703492.2986275442, 3047571.634224131), (703482.1916287876, 3047573.9710806175)]",POINT (703486.0413392964 3047567.6562934527)
way/581444413,way/581444413,"POLYGON ((703494.2039225459 3047568.761918351, 703492.7989183115 3047562.9416320315, 703501.0422893948 3047560.9728045785, 703502.4472900996 3047566.7930920552, 703494.2039225459 3047568.761918351))","[(703494.2039225459, 3047568.761918351), (703492.7989183115, 3047562.9416320315), (703501.0422893948, 3047560.9728045785), (703502.4472900996, 3047566.7930920552), (703494.2039225459, 3047568.761918351)]",POINT (703497.6231050718 3047564.867361534)
way/581444414,way/581444414,"POLYGON ((703523.6867354866 3047576.5013035093, 703519.6078250848 3047555.019215274, 703523.0272397742 3047554.3778129634, 703527.1061445884 3047575.859902675, 703523.6867354866 3047576.5013035093))","[(703523.6867354866, 3047576.5013035093), (703519.6078250848, 3047555.019215274), (703523.0272397742, 3047554.3778129634), (703527.1061445884, 3047575.859902675), (703523.6867354866, 3047576.5013035093)]",POINT (703523.3569856758 3047565.439555638)
way/581444415,way/581444415,"POLYGON ((703514.609069631 3047572.792327617, 703514.3666303603 3047564.7967529586, 703518.6766147817 3047564.668943968, 703518.9188669062 3047572.675599785, 703514.609069631 3047572.792327617))","[(703514.609069631, 3047572.792327617), (703514.3666303603, 3047564.7967529586), (703518.6766147817, 3047564.668943968), (703518.9188669062, 3047572.675599785), (703514.609069631, 3047572.792327617)]",POINT (703516.6432897231 3047568.7333111824)
way/581444416,way/581444416,"POLYGON ((703507.4905436082 3047574.2589115375, 703506.432384883 3047565.4073858303, 703510.8080867568 3047564.8927284507, 703511.8761200975 3047573.7444190467, 703507.4905436082 3047574.2589115375))","[(703507.4905436082, 3047574.2589115375), (703506.432384883, 3047565.4073858303), (703510.8080867568, 3047564.8927284507), (703511.8761200975, 3047573.7444190467), (703507.4905436082, 3047574.2589115375)]",POINT (703509.1520342387 3047569.5774912057)
way/581444417,way/581444417,"POLYGON ((703514.4204846822 3047584.1280903327, 703513.3050784203 3047578.1241910174, 703518.5478757307 3047577.158435208, 703519.6731572512 3047583.162499477, 703514.4204846822 3047584.1280903327))","[(703514.4204846822, 3047584.1280903327), (703513.3050784203, 3047578.1241910174), (703518.5478757307, 3047577.158435208), (703519.6731572512, 3047583.162499477), (703514.4204846822, 3047584.1280903327)]",POINT (703516.4869579314 3047580.6441857605)
way/581444418,way/581444418,"POLYGON ((703497.3913050065 3047580.286845857, 703495.7325860867 3047573.087926423, 703506.2358018102 3047570.6911683218, 703507.8945151278 3047577.8900895147, 703497.3913050065 3047580.286845857))","[(703497.3913050065, 3047580.286845857), (703495.7325860867, 3047573.087926423), (703506.2358018102, 3047570.6911683218), (703507.8945151278, 3047577.8900895147), (703497.3913050065, 3047580.286845857)]",POINT (703501.8135519882 3047575.489007191)
way/581444419,way/581444419,"POLYGON ((703498.2409116661 3047585.0449171816, 703497.8594580194 3047581.2478547595, 703507.0138062774 3047580.347163229, 703507.395257163 3047584.1442261036, 703498.2409116661 3047585.0449171816))","[(703498.2409116661, 3047585.0449171816), (703497.8594580194, 3047581.2478547595), (703507.0138062774, 3047580.347163229), (703507.395257163, 3047584.1442261036), (703498.2409116661, 3047585.0449171816)]",POINT (703502.6273583077 3047582.696040218)
way/581444420,way/581444420,"POLYGON ((703491.3201545815 3047590.6602034727, 703489.6966070024 3047580.1588477837, 703495.1446197769 3047579.3295033914, 703496.7681629189 3047589.8308600727, 703491.3201545815 3047590.6602034727))","[(703491.3201545815, 3047590.6602034727), (703489.6966070024, 3047580.1588477837), (703495.1446197769, 3047579.3295033914), (703496.7681629189, 3047589.8308600727), (703491.3201545815, 3047590.6602034727)]",POINT (703493.2323859719 3047584.994852958)
way/581444421,way/581444421,"POLYGON ((703506.1751335628 3047601.6587665533, 703502.1471814141 3047587.803302816, 703510.8043705171 3047585.309336554, 703514.8323141836 3047599.1648036456, 703506.1751335628 3047601.6587665533))","[(703506.1751335628, 3047601.6587665533), (703502.1471814141, 3047587.803302816), (703510.8043705171, 3047585.309336554), (703514.8323141836, 3047599.1648036456), (703506.1751335628, 3047601.6587665533)]",POINT (703508.4897496247 3047593.484051216)
way/581444422,way/581444422,"POLYGON ((703530.6540065758 3047596.0030837283, 703528.077289596 3047586.971113697, 703535.8004550204 3047584.7941440293, 703538.3773514093 3047593.8150350787, 703530.6540065758 3047596.0030837283))","[(703530.6540065758, 3047596.0030837283), (703528.077289596, 3047586.971113697), (703535.8004550204, 3047584.7941440293), (703538.3773514093, 3047593.8150350787), (703530.6540065758, 3047596.0030837283)]",POINT (703533.2266339966 3047590.3963509663)
way/581444423,way/581444423,"POLYGON ((703550.8898584252 3047586.4528761413, 703548.959916786 3047577.7420139, 703562.654630723 3047574.7444532746, 703564.5847478558 3047583.444237305, 703550.8898584252 3047586.4528761413))","[(703550.8898584252, 3047586.4528761413), (703548.959916786, 3047577.7420139), (703562.654630723, 3047574.7444532746), (703564.5847478558, 3047583.444237305), (703550.8898584252, 3047586.4528761413)]",POINT (703556.7709377565 3047580.5963307465)
way/581444424,way/581444424,"POLYGON ((703551.2940822287 3047597.787421118, 703549.6135873969 3047589.5240679677, 703562.0451596328 3047587.0264367163, 703563.7254623228 3047595.3008729443, 703551.2940822287 3047597.787421118))","[(703551.2940822287, 3047597.787421118), (703549.6135873969, 3047589.5240679677), (703562.0451596328, 3047587.0264367163), (703563.7254623228, 3047595.3008729443), (703551.2940822287, 3047597.787421118)]",POINT (703556.670875976 3047592.4093029685)
way/581444425,way/581444425,"POLYGON ((703551.9790128929 3047604.1277658646, 703551.2536241952 3047600.812672195, 703559.7023852153 3047598.9692266067, 703560.4275874337 3047602.2954018074, 703551.9790128929 3047604.1277658646))","[(703551.9790128929, 3047604.1277658646), (703551.2536241952, 3047600.812672195), (703559.7023852153, 3047598.9692266067), (703560.4275874337, 3047602.2954018074), (703551.9790128929, 3047604.1277658646)]",POINT (703555.8428694003 3047601.55069896)
way/581444426,way/581444426,"POLYGON ((703547.5867280795 3047605.6396891307, 703544.3292397602 3047606.0510144983, 703543.7624172744 3047601.519322945, 703547.0100291083 3047601.1078330013, 703547.5867280795 3047605.6396891307))","[(703547.5867280795, 3047605.6396891307), (703544.3292397602, 3047606.0510144983), (703543.7624172744, 3047601.519322945), (703547.0100291083, 3047601.1078330013), (703547.5867280795, 3047605.6396891307)]",POINT (703545.6723288975 3047603.580580721)
way/581444427,way/581444427,"POLYGON ((703536.9321537502 3047608.820853789, 703535.9680325479 3047601.445055927, 703542.7407516683 3047600.571270104, 703543.7048689538 3047607.9470687355, 703536.9321537502 3047608.820853789))","[(703536.9321537502, 3047608.820853789), (703535.9680325479, 3047601.445055927), (703542.7407516683, 3047600.571270104), (703543.7048689538, 3047607.9470687355), (703536.9321537502, 3047608.820853789)]",POINT (703539.836451703 3047604.6960617774)
way/581444428,way/581444428,"POLYGON ((703547.3202203328 3047613.937149387, 703546.7127827671 3047609.4712855606, 703551.0897625547 3047608.879077085, 703551.6970142091 3047613.356022125, 703547.3202203328 3047613.937149387))","[(703547.3202203328, 3047613.937149387), (703546.7127827671, 3047609.4712855606), (703551.0897625547, 3047608.879077085), (703551.6970142091, 3047613.356022125), (703547.3202203328, 3047613.937149387)]",POINT (703549.205811517 3047611.410623424)
way/581444429,way/581444429,"POLYGON ((703541.5122250252 3047616.212480286, 703541.6508767458 3047612.0361301126, 703546.0156864317 3047612.175259539, 703545.8869108515 3047616.3517741095, 703541.5122250252 3047616.212480286))","[(703541.5122250252, 3047616.212480286), (703541.6508767458, 3047612.0361301126), (703546.0156864317, 3047612.175259539), (703545.8869108515, 3047616.3517741095), (703541.5122250252, 3047616.212480286)]",POINT (703543.7663865058 3047614.194696814)
way/581444430,way/581444430,"POLYGON ((703570.0813868201 3047607.5990101546, 703569.7888306186 3047602.6174378064, 703573.299820856 3047602.4098491715, 703573.5923756489 3047607.3914216887, 703570.0813868201 3047607.5990101546))","[(703570.0813868201, 3047607.5990101546), (703569.7888306186, 3047602.6174378064), (703573.299820856, 3047602.4098491715), (703573.5923756489, 3047607.3914216887), (703570.0813868201, 3047607.5990101546)]",POINT (703571.690603481 3047605.004429538)
